classe_bilan_dpe,code_departement_insee,annee_construction_dpe,version,surface_habitable_logement,type_installation_chauffage,type_energie_chauffage,type_generateur_chauffage,type_generateur_chauffage_anciennete,nb_generateur_chauffage,nb_installation_chauffage,type_generateur_climatisation,type_generateur_climatisation_anciennete,type_installation_ecs,type_energie_ecs,type_generateur_ecs,type_generateur_ecs_anciennete,ecs_solaire,nb_generateur_ecs,nb_installation_ecs,plusieurs_facade_exposee,type_ventilation,type_production_energie_renouvelable,type_vitrage,type_materiaux_menuiserie,type_gaz_lame,type_fermeture,vitrage_vir,surface_vitree_nord,surface_vitree_sud,surface_vitree_ouest,surface_vitree_est,traversant,facteur_solaire_baie_vitree,presence_balcon,l_orientation_baie_vitree,type_isolation_mur_exterieur,materiaux_structure_mur_exterieur,epaisseur_structure_mur_exterieur,surface_mur_totale,surface_mur_exterieur,surface_mur_deperditif,local_non_chauffe_principal_mur,l_orientation_mur_exterieur,type_isolation_plancher_bas,type_plancher_bas_deperditif,surface_plancher_bas_totale,surface_plancher_bas_deperditif,local_non_chauffe_principal_plancher_bas,type_adjacence_principal_plancher_bas,type_isolation_plancher_haut,type_plancher_haut_deperditif,surface_plancher_haut_totale,surface_plancher_haut_deperditif,local_non_chauffe_principal_plancher_haut,type_adjacence_principal_plancher_haut,type_porte,surface_porte,classe_inertie
F,75.0,0,2.1,13.61,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,bois,air sec,abscence de fermeture pour la baie vitrée,0.0,20.04097566956837,24.590677428633388,26.09274928090764,1.69,non traversant,0.47,0.0,1.0,non isole,murs en pierre de taille et moellons constitué d'un seul matériaux,25.0,21.72,3.41,21.72,circulation avec ouverture directe sur l'extérieur,1.0,non isole,dalle béton,13.61,13.61,unknown,sous-sol non chauffé,non isole,unknown,13.61,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.69,Moyenne
F,85.0,1976,2.1,25.69,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation naturelle par conduit,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,20.04097566956837,7.728,26.09274928090764,23.617383507017973,non traversant,0.48,1.0,1.0,ITI,murs en béton banché,20.0,42.45,15.192,23.99,circulation sans ouverture directe sur l'extérieur,2.0,inconnu,unknown,25.69,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,dalle béton,25.69,25.69,unknown,extérieur,porte simple en bois porte opaque pleine,1.827,Moyenne
F,40.0,1928,2.0,36.91,individuel,electricite,generateurs a effet joule,unknown,2.0,2.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Extracteur mécanique sur conduit non modifié de ventilation naturelle existante,unknown,double vitrage,pvc,air sec,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",0.0,20.04097566956837,2.6404,26.09274928090764,0.594,90°,0.44,0.0,2.0,ITI,murs en pierre de taille et moellons constitué d'un seul matériaux,41.66666666666666,31.1386,25.3776,31.1386,circulation sans ouverture directe sur l'extérieur,2.0,inconnu,unknown,36.91,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,plafond entre solives bois avec ou sans remplissage,36.91,36.91,comble fortement ventilé,comble fortement ventilé,porte simple en bois porte opaque pleine,1.599,Légère
F,75.0,1949,2.0,18.95,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Extracteur mécanique sur conduit non modifié de ventilation naturelle existante,unknown,simple vitrage,bois,unknown,abscence de fermeture pour la baie vitrée,0.0,20.04097566956837,24.590677428633388,26.09274928090764,3.726,non traversant,0.52,0.0,1.0,inconnu,murs en pierre de taille et moellons constitué d'un seul matériaux,20.0,10.5836,7.5956,10.5836,circulation avec ouverture directe sur l'extérieur,2.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en bois porte opaque pleine,2.0,Lourde
F,75.0,1947,2.1,143.43,collectif,fioul,chaudiere fioul,très ancien,1.0,1.0,unknown,unknown,collectif,fioul,chaudiere fioul,très ancien,0.0,1.0,1.0,1.0,Ventilation par ouverture des fenêtres,unknown,double vitrage,bois,air sec,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",0.0,7.29,20.91,1.78,2.49,nord sud,0.47,0.0,4.0,non isole,murs en pierre de taille et moellons constitué d'un seul matériaux,40.0,69.33,60.61,60.61,unknown,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en bois porte opaque pleine,3.42,Moyenne
F,93.0,1913,2.1,36.54,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",1.0,20.04097566956837,40.18,66.468,123.57,tout azimut,0.38,0.0,3.0,non isole,murs en pierre de taille et moellons constitué d'un seul matériaux,30.0,973.982,740.582,973.982,circulation sans ouverture directe sur l'extérieur,4.0,non isole,plancher entre solives métalliques avec ou sans remplissage,203.0,203.0,hall,local tertiaire à l'intérieur de l'immeuble en contact avec l'appartement,non isole,dalle béton,234.4,234.4,comble faiblement ventilé,comble faiblement ventilé,toute menuiserie porte opaque pleine isolée,41.6,Lourde
F,31.0,0,2.1,21.0,collectif,gaz,chaudiere gaz,neuf,1.0,1.0,unknown,unknown,collectif,gaz,chaudiere gaz,neuf,0.0,1.0,1.0,0.0,Ventilation naturelle par conduit,unknown,simple vitrage,bois,unknown,"Fermeture sans ajours en position déployée, volets roulants alu",0.2391778750837957,7.2,24.590677428633388,26.09274928090764,23.617383507017973,non traversant,0.56,0.0,1.0,non isole,murs en béton banché,30.0,48.375,8.8875,27.68125,unknown,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITI,dalle béton,21.0,21.0,comble fortement ventilé,comble fortement ventilé,porte simple en bois porte opaque pleine,1.9,Légère
F,75.0,1957,2.1,31.35,collectif,gaz,chaudiere gaz,ancien,1.0,1.0,unknown,unknown,collectif,gaz,chaudiere gaz,ancien,0.0,1.0,1.0,0.0,Système de ventilation par entrées d’air hautes et basses,unknown,double vitrage,pvc,argon ou krypton,abscence de fermeture pour la baie vitrée,0.0,3.9,1.82,26.09274928090764,23.617383507017973,nord sud,0.44,0.0,2.0,non isole,murs en béton banché,30.0,39.56,25.29,39.56,unknown,2.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en bois porte opaque pleine,1.98,Légère
F,39.0,0,2.1,38.0,collectif,gaz,chaudiere gaz,très ancien,1.0,1.0,unknown,unknown,collectif,gaz,chaudiere gaz,très ancien,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « avant 1982 »,unknown,double vitrage,pvc,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",0.0,20.04097566956837,24.590677428633388,2.34,6.26,est ouest,0.44,0.0,2.0,ITE,murs en béton banché,20.0,50.65,31.42,50.65,circulation avec ouverture directe sur l'extérieur,3.0,inconnu,unknown,38.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,38.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,3.4,Moyenne
F,95.0,0,2.1,55.29,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Extracteur mécanique sur conduit non modifié de ventilation naturelle existante,unknown,double vitrage,pvc,air sec,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",0.0,1.61,24.590677428633388,8.28,3.4,tout azimut,0.51,1.0,3.0,inconnu,murs en béton banché,225.0,19.29,13.18,19.29,circulation avec bouche ou gaine de désenfumage ouverte en permanence,3.0,non isole,unknown,55.29,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITE,inconnu,55.29,55.29,unknown,extérieur,porte simple en bois porte opaque pleine,1.64,Moyenne
F,75.0,1947,2.1,19.63,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",0.0,20.04097566956837,24.590677428633388,26.09274928090764,4.4,non traversant,0.44,0.0,1.0,inconnu,murs en pierre de taille et moellons avec remplissage tout venant,50.0,11.5,10.0,11.5,circulation avec ouverture directe sur l'extérieur,1.0,inconnu,inconnu,19.63,19.63,unknown,sous-sol non chauffé,inconnu,unknown,19.63,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.7,Lourde
F,60.0,1970,2.1,15.773,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,argon ou krypton,abscence de fermeture pour la baie vitrée,1.0,20.04097566956837,1.7276,26.09274928090764,23.617383507017973,non traversant,0.38,0.0,1.0,ITI,murs en blocs de béton creux,23.0,40.4169,40.4169,40.4169,unknown,4.0,ITI,dalle béton,16.38,16.38,unknown,terre-plein,ITE,plafond en plaque de plâtre,16.38,16.38,comble faiblement ventilé,comble faiblement ventilé,porte simple en bois porte avec moins de 30% de vitrage simple,1.9995,Légère
F,69.0,1948,2.0,86.0,collectif,fioul,chaudiere fioul,très ancien,1.0,1.0,unknown,unknown,collectif,fioul,chaudiere fioul,très ancien,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e > 12 mm),0.0,20.04097566956837,3.88,1.5,6.39,tout azimut,0.44,1.0,3.0,non isole,murs en béton banché,20.0,40.78,29.88,40.78,circulation avec ouverture directe sur l'extérieur,3.0,non isole,unknown,68.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,86.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),unknown,7.928796003151214,Très Lourde
F,78.0,1947,2.1,27.3999996185303,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,inconnu,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",1.0,20.04097566956837,4.04,26.09274928090764,0.864,90°,0.41,0.0,2.0,ITI,murs en briques pleines simples,28.0,36.7603,36.7603,36.7603,unknown,3.0,inconnu,unknown,27.4,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITI,plafond en plaque de plâtre,27.4,27.4,comble fortement ventilé,comble fortement ventilé,porte simple en bois porte opaque pleine,2.0,Lourde
F,64.0,1947,2.1,33.0,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Ventilation par ouverture des fenêtres,unknown,simple vitrage,bois,unknown,"Persienne coulissante ou volet battant PVC, volet battant bois (e > 22 mm)",0.2391778750837957,2.66,2.64,1.0,23.617383507017973,tout azimut,0.52,0.0,3.0,non isole,murs en béton banché,20.0,58.25,22.01,22.01,unknown,3.0,inconnu,unknown,33.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,combles aménagés sous rampant,33.0,33.0,unknown,extérieur,porte simple en bois porte opaque pleine,1.9,Légère
F,92.0,1930,2.0,15.68,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Extracteur mécanique sur conduit non modifié de ventilation naturelle existante,unknown,double vitrage,pvc,air sec,abscence de fermeture pour la baie vitrée,0.0,20.04097566956837,3.8,26.09274928090764,23.617383507017973,non traversant,0.44,0.0,1.0,ITI,murs en briques pleines simples,19.0,18.13,9.2,18.13,circulation avec ouverture directe sur l'extérieur,1.0,non isole,unknown,15.68,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITI+ITE,plafond entre solives bois avec ou sans remplissage,15.68,15.68,comble faiblement ventilé,comble faiblement ventilé,porte simple en bois porte opaque pleine,1.47,Lourde
F,56.0,1947,2.1,15.23,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,métal sans rupture de pont thermique,air sec,Volet roulant PVC ( e > 12 mm),0.0,20.04097566956837,24.590677428633388,2.47,23.617383507017973,non traversant,0.49,0.0,1.0,ITI,murs en pierre de taille et moellons avec remplissage tout venant,60.0,12.972,6.37,12.972,circulation avec ouverture directe sur l'extérieur,1.0,inconnu,unknown,15.23,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,15.23,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.64,Légère
F,74.0,2003,2.1,54.84,individuel,electricite,generateurs a effet joule,unknown,2.0,2.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,bois,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e > 22 mm)",0.0,20.04097566956837,3.93,0.71,3.6,90°,0.47,0.0,3.0,ITI,murs en béton banché,20.0,116.18,94.16,94.16,unknown,4.0,ITI,dalle béton,27.84,27.84,unknown,terre-plein,ITI,combles aménagés sous rampant,35.0,35.0,unknown,extérieur,porte simple en bois porte avec double vitrage,1.8,Légère
F,6.0,1975,2.0,30.0,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,collectif,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « avant 1982 »,unknown,simple vitrage,métal sans rupture de pont thermique,unknown,Volet roulant PVC ( e > 12 mm),0.0,20.04097566956837,24.590677428633388,7.7,23.617383507017973,non traversant,0.64,1.0,1.0,inconnu,murs en blocs de béton creux,20.0,18.3,7.8,7.8,circulation sans ouverture directe sur l'extérieur,1.0,non isole,"plancher lourd type entrevous terre-cuite, poutrelles béton",30.0,9.0,hall,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,30.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),autre type de porte,2.0,Très Lourde
F,27.0,1949,2.1,16.06,collectif,gaz,chaudiere gaz,neuf,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation par ouverture des fenêtres,unknown,simple vitrage,bois,argon ou krypton,abscence de fermeture pour la baie vitrée,0.0,20.04097566956837,24.590677428633388,1.649,23.617383507017973,non traversant,0.52,0.0,1.0,inconnu,murs en briques pleines simples,23.0,9.5534,1.0092,2.8962,circulation sans ouverture directe sur l'extérieur,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITI,combles aménagés sous rampant,27.671,27.671,comble fortement ventilé,comble fortement ventilé,porte simple en bois porte opaque pleine,1.47,Légère
F,69.0,2009,2.1,18.8,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal sans rupture de pont thermique,air sec,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,2.74,26.09274928090764,23.617383507017973,non traversant,0.49,0.0,1.0,ITI,murs en béton banché,20.0,41.37,21.42,26.62,circulation avec ouverture directe sur l'extérieur,2.0,ITE,dalle béton,18.0,18.0,autres dépendances,autres dépendances,non isole,unknown,18.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.9,Lourde
F,76.0,1950,2.1,58.0,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Système de ventilation par entrées d’air hautes et basses,unknown,double vitrage,pvc,argon ou krypton,abscence de fermeture pour la baie vitrée,1.0,20.04097566956837,24.590677428633388,5.1,6.58,est ouest,0.38,0.0,2.0,non isole,murs en briques pleines simples,34.0,60.3940074906367,55.6,60.3940074906367,circulation avec ouverture directe sur l'extérieur,3.0,non isole,plancher entre solives bois avec ou sans remplissage,74.3,27.2,hall,local non déperditif ( local à usage d'habitation chauffé),ITI,plafond entre solives bois avec ou sans remplissage,59.0,59.0,comble fortement ventilé,comble fortement ventilé,porte simple en bois porte opaque pleine,1.68,Moyenne
F,85.0,0,2.1,50.0,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,8.0,3.33,est ouest,0.44,0.0,2.0,inconnu,murs en pierre de taille et moellons avec remplissage tout venant,50.0,110.98,62.67,81.98,circulation avec ouverture directe sur l'extérieur,2.0,inconnu,plancher bois sur solives bois,50.0,14.5,garage,local non déperditif ( local à usage d'habitation chauffé),inconnu,plafond bois sous solives bois,50.0,50.0,comble fortement ventilé,comble fortement ventilé,toute menuiserie porte opaque pleine isolée,1.69,Légère
F,59.0,1947,2.1,59.54,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Ventilation par ouverture des fenêtres,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,6.96,6.24,26.09274928090764,6.22,tout azimut,0.44,1.0,3.0,non isole,murs en briques pleines doubles avec lame d'air,35.0,76.71,56.0,76.71,circulation avec ouverture directe sur l'extérieur,3.0,non isole,voutains sur solives métalliques,59.54,59.54,unknown,sous-sol non chauffé,non isole,unknown,59.54,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte opaque pleine,1.69,Lourde
